workerid,trial_type,image,response,item,scramble,scope,quantifier,audio,type,order
2,one_slider,images/054.JPG,0.03,filler13,scrambled,surface,enu,audio/f13-scrambled.m4a,filler,everya
2,one_slider,images/056.JPG,0.95,filler6,scrambled,surface,motun,audio/f6-scrambled.m4a,filler,aevery
2,one_slider,images/075.JPG,0.91,filler4,scrambled,inverse,motun,audio/f4-scrambled.m4a,filler,aevery
2,one_slider,images/053.JPG,0.98,filler1,scrambled,surface,motun,audio/f1-scrambled.m4a,filler,aevery
2,one_slider,images/056.JPG,0.9,filler5,scrambled,surface,motun,audio/f5-scrambled.m4a,filler,everya
2,one_slider,images/063.JPG,0.04,filler2,scrambled,inverse,motun,audio/f2-scrambled.m4a,filler,everya
2,one_slider,images/016.JPG,0.89,filler9,scrambled,inverse,motun,audio/f9-scrambled.m4a,filler,aevery
2,one_slider,images/1-leaning-aevery-inverse.JPG,0.12,1-leaning,scrambled,inverse,enu,audio/1-leaning-enu-aevery-scrambled.m4a,test,aevery
2,one_slider,images/009.JPG,0.71,filler7,scrambled,inverse,enu,audio/f7-scrambled.m4a,filler,everya
2,one_slider,images/054.JPG,0.95,filler12,scrambled,surface,motun,audio/f12-scrambled.m4a,filler,everya
2,one_slider,images/4-feeding-aevery-inverse.JPG,0.97,4-feeding,scrambled,surface,enu,audio/4-feeding-enu-everya-scrambled.m4a,test,everya
2,one_slider,images/005.JPG,0.92,filler10,scrambled,surface,enu,audio/f10-scrambled.m4a,filler,everya
2,one_slider,images/005.JPG,0.86,filler11,scrambled,surface,motun,audio/f11-scrambled.m4a,filler,everya
2,one_slider,images/063.JPG,0.9,filler3,scrambled,inverse,enu,audio/f3-scrambled.m4a,filler,everya
2,one_slider,images/009.JPG,0.97,filler8,scrambled,inverse,motun,audio/f8-scrambled.m4a,filler,everya
2,one_slider,images/7-attacking-aevery-inverse.JPG,0.9,7-attacking,scrambled,inverse,enu,audio/7-attacking-enu-aevery-scrambled.m4a,test,aevery
2,one_slider,images/2-fishing-aevery-surface.JPG,0.96,2-fishing,scrambled,surface,enu,audio/2-fishing-enu-aevery-scrambled.m4a,test,aevery
